mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.038362121582031,1.235450505033146,0.0045258522033691405,0.0005338434956666083,tanh,adam,"{'activation': 'tanh', 'solver': 'adam'}",0.9800977653631285,0.9787011173184358,0.9800908138316451,0.97205728257073,0.9779951100244498,0.9777884178216778,0.002978448144811105,1
5.37112135887146,0.9783306953646967,0.003845500946044922,0.0002353223696083804,logistic,adam,"{'activation': 'logistic', 'solver': 'adam'}",0.9807960893854749,0.9713687150837989,0.9772965420887181,0.9731051344743277,0.9783443939923158,0.976182175004927,0.0034595602523195446,2
3.1511722564697267,1.2436126900438444,0.0029729366302490234,1.4579525171447112e-05,relu,adam,"{'activation': 'relu', 'solver': 'adam'}",0.9776536312849162,0.9706703910614525,0.9755501222493888,0.9741529863779252,0.9741529863779252,0.9744360234703215,0.002277473317873523,3
2.5865203380584716,0.22384346872529953,0.0027811527252197266,0.0006719910275328787,relu,sgd,"{'activation': 'relu', 'solver': 'sgd'}",0.9752094972067039,0.9720670391061452,0.974851554313657,0.9717079986028642,0.974851554313657,0.9737375287086054,0.0015204160824493491,4
2.8180879592895507,0.7615381624317602,0.003872203826904297,0.00034396427538157284,tanh,sgd,"{'activation': 'tanh', 'solver': 'sgd'}",0.9738128491620112,0.9671787709497207,0.9724065665385959,0.9734544184421935,0.9731051344743277,0.9719915479133698,0.0024508066432203657,5
0.8395107746124267,0.0982920116814988,0.0027461528778076174,0.00017881453196107812,identity,adam,"{'activation': 'identity', 'solver': 'adam'}",0.9780027932960894,0.9699720670391061,0.977645826056584,0.9734544184421935,0.9573873559203633,0.9712924921508673,0.007551996484782965,6
9.699958801269531,10.955390505010328,0.0031742095947265626,0.0005154593491506783,identity,sgd,"{'activation': 'identity', 'solver': 'sgd'}",0.9078212290502793,0.971717877094972,0.9727558505064617,0.9081383164512749,0.9762486901851205,0.9473363926576217,0.0321697494619089,7
0.676532506942749,0.020297338542888937,0.0041790008544921875,0.0004082267772077743,logistic,sgd,"{'activation': 'logistic', 'solver': 'sgd'}",0.9078212290502793,0.9078212290502793,0.9081383164512749,0.9081383164512749,0.907789032483409,0.9079416246973034,0.00016102788550224854,8
